parent_id,source_file,status,attempt,message,reference_formula,source_formula,cleaned_formula,source_num_sites,dropped_species_count,dropped_occupancy_sum,grouping_method,candidate_method,split_site_pair_count,split_site_cluster_count,split_site_species,supercell_multiplier,supercell_matrix,occupancy_max_error,occupancy_mean_error,within_error_tolerance,source_composition_max_error,composition_max_error,composition_max_drift,within_composition_tolerance,missing_reference_elements,candidate_index,energy_rank,num_atoms,ordered_formula,ranker,relaxed,converged,relaxation_steps,relaxation_seconds,total_energy_ev,energy_per_atom_ev,output_file
vqj,/root/Mattergen/OBELIX/cifs/vqj.cif,approximation_warning,0,Occupancy error 0.068931 exceeds tolerance 0.050000,Li24 P4 S20 I1 Br3,Li5.994 P1 S4.99915584 I0.24993107 Br0.74991309,Li5.994 P1 S4.99915584 I0.24993107 Br0.74991309,25,0,0.0,spacegroup+split_site_clusters,random,0,6,Li,7,7x1x1,0.06893106893106894,0.023039415130324203,False,0.00021313251514132325,0.008241758241758242,0.008236702879972335,True,,9,1,91,Li42 P7 S35 I1 Br6,mattersim,True,True,36,8.701508802994795,-373.4698791503906,-4.104064606048248,/root/Mattergen/results/obelix_random10_321/cifs/vqj_ordered.cif
vqu,/root/Mattergen/OBELIX/cifs/vqu.cif,ok,0,,Li40 Nd24 Sb16 O96,Li20.016 Nd12 Sb8 O48,Li20.016 Nd12 Sb8 O48,128,0,0.0,spacegroup,random,0,0,,1,1x1x1,0.03666666666666668,0.012999999999999996,True,0.00014047032770914125,0.0,0.0,True,,6,1,88,Li20 Nd12 Sb8 O48,mattersim,True,True,94,33.80483135900431,-575.6986083984375,-6.542029640891335,/root/Mattergen/results/obelix_random10_321/cifs/vqu_ordered.cif
vwy,/root/Mattergen/OBELIX/cifs/vwy.cif,approximation_warning,0,Occupancy error 0.056000 exceeds tolerance 0.050000,Li0.66 La1.12 Ti2 O6,Li0.66 La1.104 Ti2 O6,Li0.66 La1.104 Ti2 O6,10,0,0.0,spacegroup,random,0,0,,6,3x2x1,0.05599999999999994,0.013866666666666652,False,0.0014510128186761562,0.0041246403937471865,0.0026736275750710303,True,,0,1,59,Li4 La7 Ti12 O36,mattersim,True,True,53,24.341402505000588,-498.22125244140625,-8.444428007481461,/root/Mattergen/results/obelix_random10_321/cifs/vwy_ordered.cif
vy5,/root/Mattergen/OBELIX/cifs/vy5.cif,ok,0,,K0.4 Li3.6 Sb4 O12,K1.2 Li10.8 Sb12 O36,K1.2 Li10.8 Sb12 O36,60,0,0.0,spacegroup,random,0,0,,1,1x1x1,0.025000000000000022,0.008333333333333337,True,0.0,0.003333333333333334,0.003333333333333334,True,,0,1,60,K1 Li11 Sb12 O36,mattersim,True,True,33,7.400094953998632,-340.6990051269531,-5.678316752115886,/root/Mattergen/results/obelix_random10_321/cifs/vy5_ordered.cif
w7d,/root/Mattergen/OBELIX/cifs/w7d.cif,copied_ordered,0,,Li12 P4 O16,Li12 P4 O16,Li12 P4 O16,32,0,0.0,,,0,0,,,,,,,0.0,0.0,0.0,True,,,,32,Li12 P4 O16,mattersim,False,,,,,,/root/Mattergen/results/obelix_random10_321/cifs/w7d_ordered.cif
w87,/root/Mattergen/OBELIX/cifs/w87.cif,ok,0,,Li24 P4 S20 Br4,Li6.0 P1 S5 Br1,Li6.0 P1 S5 Br1,37,0,0.0,spacegroup,random,0,0,,6,1x3x2,0.019666666666666666,0.008203703703703711,True,1.1102230246251565e-16,0.0,0.0,True,,5,1,78,Li36 P6 S30 Br6,mattersim,True,True,92,26.452811928997107,-318.1770324707031,-4.079192723983374,/root/Mattergen/results/obelix_random10_321/cifs/w87_ordered.cif
wa3,/root/Mattergen/OBELIX/cifs/wa3.cif,ok,0,,Li51.2 La24 Zr16 Al1.6 O96,Li25.584 La12 Zr8 Al0.78 O48,Li25.584 La12 Zr8 Al0.78 O48,176,0,0.0,spacegroup,random,0,0,,1,1x1x1,0.04233333333333328,0.011399999999999995,True,0.00020871217047005973,0.005228993869455467,0.0051628956949864024,True,,3,1,94,Li25 La12 Zr8 Al1 O48,mattersim,True,True,85,32.261172648002685,-681.1934204101562,-7.246738515001662,/root/Mattergen/results/obelix_random10_321/cifs/wa3_ordered.cif
wgw,/root/Mattergen/OBELIX/cifs/wgw.cif,ok,0,,Sr3 Li4 Nb6 O20,Sr1.524 Li2 Nb3 O10,Sr1.524 Li2 Nb3 O10,19,0,0.0,spacegroup+split_site_pairs,random,2,0,O,2,1x2x1,0.01200000000000001,0.0020000000000000018,True,0.0013203934772562098,0.0,0.0,True,,0,1,33,Sr3 Li4 Nb6 O20,mattersim,True,True,37,6.151730287994724,-259.3279113769531,-7.858421556877367,/root/Mattergen/results/obelix_random10_321/cifs/wgw_ordered.cif
wsd,/root/Mattergen/OBELIX/cifs/wsd.cif,ok,0,,Li25.2 Si1.2 P2.8 S20 Br4,Li6.3 Si0.3 P0.7 S5 Br1,Li6.3 Si0.3 P0.7 S5 Br1,25,0,0.0,spacegroup+split_site_clusters,random,0,6,Li,6,1x3x2,0.033333333333333326,0.01645061728395063,True,5.551115123125783e-17,0.012145748987854199,0.012145748987854199,True,,9,1,78,Li36 Si2 P4 S30 Br6,mattersim,True,True,35,9.552439448998484,-323.23321533203125,-4.144015581179888,/root/Mattergen/results/obelix_random10_321/cifs/wsd_ordered.cif
wyu,/root/Mattergen/OBELIX/cifs/wyu.cif,copied_ordered,0,,Li56 La24 Zr16 O96,Li28 La12 Zr8 O48,Li28 La12 Zr8 O48,96,0,0.0,,,0,0,,,,,,,0.0,0.0,0.0,True,,,,96,Li28 La12 Zr8 O48,mattersim,False,,,,,,/root/Mattergen/results/obelix_random10_321/cifs/wyu_ordered.cif
x2i,/root/Mattergen/OBELIX/cifs/x2i.cif,copied_ordered,0,,Li8 Bi8 O16,Li4 Bi4 O8,Li4 Bi4 O8,16,0,0.0,,,0,0,,,,,,,0.0,0.0,0.0,True,,,,16,Li4 Bi4 O8,mattersim,False,,,,,,/root/Mattergen/results/obelix_random10_321/cifs/x2i_ordered.cif
x2v,/root/Mattergen/OBELIX/cifs/x2v.cif,ok,0,,Li24.3 Si0.3 P3.7 S20 Br4,Li6.07506 Si0.075 P0.925 S5 Br1,Li6.07506 Si0.075 P0.925 S5 Br1,25,0,0.0,spacegroup+split_site_clusters,random,0,6,Li,8,2x2x2,0.050000000000000044,0.020764444444444457,True,2.456766618030848e-06,0.0038792469480806004,0.003879220625581121,True,,7,1,104,Li48 Si1 P7 S40 Br8,mattersim,True,True,53,16.16999038799986,-428.9784240722656,-4.124792539156401,/root/Mattergen/results/obelix_random10_321/cifs/x2v_ordered.cif
x9d,/root/Mattergen/OBELIX/cifs/x9d.cif,ok,0,,Li24.5 Si0.5 P3.5 S20 Br4,Li6.12504 Si0.125 P0.875 S5 Br1,Li6.12504 Si0.125 P0.875 S5 Br1,25,0,0.0,spacegroup+split_site_clusters,random,0,6,Li,6,1x3x2,0.04166666666666666,0.017754444444444455,True,1.6253918718178717e-06,0.00512820512820511,0.005126579736333292,True,,1,1,78,Li36 Si1 P5 S30 Br6,mattersim,True,True,51,14.443721541996638,-321.8493957519531,-4.126274304512219,/root/Mattergen/results/obelix_random10_321/cifs/x9d_ordered.cif
xa0,/root/Mattergen/OBELIX/cifs/xa0.cif,approximation_warning,0,Occupancy error 0.250000 exceeds tolerance 0.050000,Li9 Ti9 Al3 P18 O72,Li9.0006 Ti9 Al3 P18 O72,Li9.0006 Ti9 Al3 P18 O72,126,0,0.0,spacegroup,random,0,0,,1,1x1x1,0.25,0.08333888888888889,False,4.967102442243743e-06,0.01801801801801802,0.01801787192676972,True,,4,1,111,Li9 Ti11 Al1 P18 O72,mattersim,True,True,43,18.18883089999872,-842.3809814453125,-7.589017850858671,/root/Mattergen/results/obelix_random10_321/cifs/xa0_ordered.cif
xas,/root/Mattergen/OBELIX/cifs/xas.cif,copied_ordered,0,,Li16 Sn8 S24,Li8 Sn4 S12,Li8 Sn4 S12,24,0,0.0,,,0,0,,,,,,,0.0,0.0,0.0,True,,,,24,Li8 Sn4 S12,mattersim,False,,,,,,/root/Mattergen/results/obelix_random10_321/cifs/xas_ordered.cif
xk3,/root/Mattergen/OBELIX/cifs/xk3.cif,ok,0,,Li16 Ge4 Se16,Li16 Ge4 Se16,Li16 Ge4 Se16,48,0,0.0,spacegroup+split_site_pairs,random,12,0,Li,1,1x1x1,0.0,0.0,True,1.1102230246251565e-16,0.0,0.0,True,,7,1,36,Li16 Ge4 Se16,mattersim,True,True,22,4.315744486004405,-138.04518127441406,-3.834588368733724,/root/Mattergen/results/obelix_random10_321/cifs/xk3_ordered.cif
xog,/root/Mattergen/OBELIX/cifs/xog.cif,ok,0,,Li40 La24 Sb16 O96,Li19.98 La12 Sb8 O48,Li19.98 La12 Sb8 O48,128,0,0.0,spacegroup,random,0,0,,1,1x1x1,0.04033333333333333,0.014285714285714271,True,0.00017565975738292883,0.0,0.0,True,,5,1,88,Li20 La12 Sb8 O48,mattersim,True,True,91,33.82503527699737,-579.647216796875,-6.586900190873579,/root/Mattergen/results/obelix_random10_321/cifs/xog_ordered.cif
xq3,/root/Mattergen/OBELIX/cifs/xq3.cif,ok,0,,Sr3 Li4 Nb5.77 Fe0.23 O19.77,Sr1.5072 Li2 Nb2.878 Fe0.12 O10,Sr1.5072 Li2 Nb2.878 Fe0.12 O10,19,0,0.0,spacegroup+split_site_pairs,random,2,0,O,6,3x2x1,0.04666666666666666,0.007180952380952385,True,0.0025739680334954107,0.004358507257500255,0.0028305741171989404,True,,1,1,99,Sr9 Li12 Nb17 Fe1 O60,mattersim,True,True,41,16.687780070998997,-768.5516357421875,-7.763147835779672,/root/Mattergen/results/obelix_random10_321/cifs/xq3_ordered.cif
xub,/root/Mattergen/OBELIX/cifs/xub.cif,ok,0,,Li9.12 Mg2.4 Ti12.48 O32,Li2.28 Mg0.6 Ti3.12 O8,Li2.28 Mg0.6 Ti3.12 O8,14,0,0.0,spacegroup,random,0,0,,2,1x2x1,0.04999999999999999,0.020000000000000007,True,2.7755575615628914e-17,0.015714285714285736,0.01571428571428571,True,,0,1,28,Li5 Mg1 Ti6 O16,mattersim,True,True,19,12.26685994300351,-214.16981506347656,-7.648921966552734,/root/Mattergen/results/obelix_random10_321/cifs/xub_ordered.cif
xut,/root/Mattergen/OBELIX/cifs/xut.cif,ok,0,,Sr8 Li8 Ta16 O48 F8,Sr1.996 Li1.996 Ta4 O12 F2,Sr1.996 Li1.996 Ta4 O12 F2,34,0,0.0,spacegroup+split_site_pairs,random,8,0,O,1,1x1x1,0.0020000000000000018,0.00017391304347826102,True,0.00019841925989616538,0.0,0.0,True,,7,1,22,Sr2 Li2 Ta4 O12 F2,mattersim,True,True,67,28.507086557001458,-183.71279907226562,-8.350581776012074,/root/Mattergen/results/obelix_random10_321/cifs/xut_ordered.cif
xz4,/root/Mattergen/OBELIX/cifs/xz4.cif,ok,0,,Li2 Ce2 Mo4 O16,Li1 Ce1 Mo2 O8,Li1 Ce1 Mo2 O8,12,0,0.0,spacegroup,random,0,0,,1,1x1x1,0.0,0.0,True,0.0,0.0,0.0,True,,0,1,12,Li1 Ce1 Mo2 O8,mattersim,True,True,6,0.9117712349980138,-86.94676971435547,-7.245564142862956,/root/Mattergen/results/obelix_random10_321/cifs/xz4_ordered.cif
y2l,/root/Mattergen/OBELIX/cifs/y2l.cif,copied_ordered,0,,Li10 Al2 S8,Li10 Al2 S8,Li10 Al2 S8,20,0,0.0,,,0,0,,,,,,,0.0,0.0,0.0,True,,,,20,Li10 Al2 S8,mattersim,False,,,,,,/root/Mattergen/results/obelix_random10_321/cifs/y2l_ordered.cif
yab,/root/Mattergen/OBELIX/cifs/yab.cif,ok,0,,Sr7.2 Li8 Ta16 O48 F6.4,Sr0.934 Li1 Ta2 O24 F8,Sr0.934 Li1 Ta2 O24 F8,36,0,0.0,spacegroup,random,0,0,,1,1x1x1,0.032999999999999974,0.010999999999999982,True,0.1478640227748796,0.14745586708203529,0.00010203892321108965,True,,0,1,36,Sr1 Li1 Ta2 O24 F8,mattersim,True,True,49,11.129958673998772,-110.79759979248047,-3.0777111053466797,/root/Mattergen/results/obelix_random10_321/cifs/yab_ordered.cif
yav,/root/Mattergen/OBELIX/cifs/yav.cif,ok,0,,Li8 V4 Cl16,Li4 V2 Cl8,Li4 V2 Cl8,14,0,0.0,spacegroup,random,0,0,,1,1x1x1,0.0,0.0,True,0.0,0.0,0.0,True,,0,1,14,Li4 V2 Cl8,mattersim,True,True,6,0.8771644920052495,-62.03428268432617,-4.431020191737583,/root/Mattergen/results/obelix_random10_321/cifs/yav_ordered.cif
ym6,/root/Mattergen/OBELIX/cifs/ym6.cif,ok,0,,Li7.8 Ti10.2 Al1.8 P18 O72,Li2.6 Ti3.3996 Al0.6 P6 O24,Li2.6 Ti3.3996 Al0.6 P6 O24,48,0,0.0,spacegroup,random,0,0,,2,1x2x1,0.02510000000000001,0.007429629629629638,True,9.913811354608781e-06,0.002994236095516134,0.0029843222841615252,True,,9,1,73,Li5 Ti7 Al1 P12 O48,mattersim,True,True,48,14.956613547998131,-556.6664428710938,-7.625567710562928,/root/Mattergen/results/obelix_random10_321/cifs/ym6_ordered.cif
ymc,/root/Mattergen/OBELIX/cifs/ymc.cif,ok,0,,Li24 P4 S20 I2 Br2,Li6.006 P1 S5 I0.5 Br0.5,Li6.006 P1 S5 I0.5 Br0.5,25,0,0.0,spacegroup+split_site_clusters,random,0,6,Li,2,1x2x1,0.030000000000000027,0.014400000000000013,True,0.0002484060611078198,0.0,0.0,True,,5,1,26,Li12 P2 S10 I1 Br1,mattersim,True,True,27,7.956363154000428,-106.4317626953125,-4.093529334435096,/root/Mattergen/results/obelix_random10_321/cifs/ymc_ordered.cif
yq2,/root/Mattergen/OBELIX/cifs/yq2.cif,ok,0,,Li6.6 Ti11.4 Al0.6 P18 O72,Li2.228 Ti3.7984 Al0.2016 P6 O24,Li2.228 Ti3.7984 Al0.2016 P6 O24,48,0,0.0,spacegroup,random,0,0,,3,1x1x3,0.03293333333333337,0.01042777777777778,True,0.0007259120719178003,0.004054944497947188,0.003929648414273304,True,,0,1,109,Li7 Ti11 Al1 P18 O72,mattersim,True,True,39,14.526406401004351,-835.1363525390625,-7.66180139944094,/root/Mattergen/results/obelix_random10_321/cifs/yq2_ordered.cif
yqu,/root/Mattergen/OBELIX/cifs/yqu.cif,ok,0,,Li7.2 Ti10.8 Al1.2 P18 O72,Li2.336 Ti3.66 Al0.34 P6 O24,Li2.336 Ti3.66 Al0.34 P6 O24,48,0,0.0,spacegroup,random,0,0,,2,1x2x1,0.040000000000000036,0.014518518518518521,True,0.00182545327855764,0.0030106879421948063,0.0011852346636371663,True,,1,1,73,Li5 Ti7 Al1 P12 O48,mattersim,True,True,112,48.056584473997646,-556.1710205078125,-7.6187811028467465,/root/Mattergen/results/obelix_random10_321/cifs/yqu_ordered.cif
ysm,/root/Mattergen/OBELIX/cifs/ysm.cif,ok,0,,Sr8 Li8.8 Zr0.8 Nb15.2 O48 F8,Sr1.916 Li2.084 Zr0.2 Nb3.8 O12 F2,Sr1.916 Li2.084 Zr0.2 Nb3.8 O12 F2,34,0,0.0,spacegroup+split_site_pairs,random,8,0,O,3,1x1x3,0.033333333333333326,0.004724637681159422,True,0.004914004914004844,0.008190008190008202,0.00606060606060606,True,,0,1,66,Sr6 Li6 Zr1 Nb11 O36 F6,mattersim,True,True,184,70.50964700199984,-510.36285400390625,-7.732770515210701,/root/Mattergen/results/obelix_random10_321/cifs/ysm_ordered.cif
ywe,/root/Mattergen/OBELIX/cifs/ywe.cif,ok,0,,Li24 P4 S20 I4,Li6.006 P1 S5 I1,Li6.006 P1 S5 I1,25,0,0.0,spacegroup+split_site_clusters,random,0,6,Li,2,1x2x1,0.031,0.007833333333333336,True,0.00024840606110787533,0.0,0.0,True,,1,1,26,Li12 P2 S10 I2,mattersim,True,True,16,5.789115464998758,-105.82568359375,-4.070218599759615,/root/Mattergen/results/obelix_random10_321/cifs/ywe_ordered.cif
z16,/root/Mattergen/OBELIX/cifs/z16.cif,approximation_warning,0,Occupancy error 0.066070 exceeds tolerance 0.050000,Li24 P4 Se0.4 S19.6 Br4,Li6.006 P1 Se0.1 S4.9 Br1,Li6.006 P1 Se0.1 S4.9 Br1,25,0,0.0,spacegroup+split_site_clusters,random,0,6,Li,8,2x2x2,0.06606999999999996,0.02486444444444445,False,0.0002484060611078198,0.0019230769230769718,0.0019195282650610974,True,,4,1,104,Li48 P8 Se1 S39 Br8,mattersim,True,True,40,11.16386974699708,-425.8787841796875,-4.0949883094200725,/root/Mattergen/results/obelix_random10_321/cifs/z16_ordered.cif
z2s,/root/Mattergen/OBELIX/cifs/z2s.cif,ok,0,,Li44 Nd24 Zr16 Al4 O96,Li21.864 Nd12 Zr8 Al2.0004 O48,Li21.864 Nd12 Zr8 Al2.0004 O48,128,0,0.0,spacegroup,random,0,0,,1,1x1x1,0.016699999999999937,0.005924999999999993,True,0.0011274651882937081,0.0,0.0,True,,2,1,92,Li22 Nd12 Zr8 Al2 O48,mattersim,True,True,101,36.784305364999454,-673.372802734375,-7.319269594938858,/root/Mattergen/results/obelix_random10_321/cifs/z2s_ordered.cif
z7n,/root/Mattergen/OBELIX/cifs/z7n.cif,ok,0,,Li5.16 Hf12.21 P18 O72,Li1.74 Hf4.064 P6 O24,Li1.74 Hf4.064 P6 O24,48,0,0.0,spacegroup,random,0,0,,1,1x1x1,0.03200000000000003,0.013416666666666664,True,0.0005398052274859372,0.007497438763155444,0.0069576335356695065,True,,5,1,36,Li2 Hf4 P6 O24,mattersim,True,True,29,12.78068103899568,-294.859375,-8.190538194444445,/root/Mattergen/results/obelix_random10_321/cifs/z7n_ordered.cif
z9y,/root/Mattergen/OBELIX/cifs/z9y.cif,ok,0,,Li7.2 Ti10.8 Al1.2 P18 O72,Li2.3996 Ti3.6 Al0.4 P6 O24,Li2.3996 Ti3.6 Al0.4 P6 O24,48,0,0.0,spacegroup,random,0,0,,2,1x1x2,0.025000000000000022,0.008341666666666664,True,1.0264573611390437e-05,0.0030106879421948063,0.003009601104988893,True,,5,1,73,Li5 Ti7 Al1 P12 O48,mattersim,True,True,38,16.788887443995918,-556.7069702148438,-7.6261228796553935,/root/Mattergen/results/obelix_random10_321/cifs/z9y_ordered.cif
zs0,/root/Mattergen/OBELIX/cifs/zs0.cif,ok,0,,Li3.04 La4 Mg0.32 O8,Li3.048 La4 Mg0.312 O8,Li3.048 La4 Mg0.312 O8,16,0,0.0,spacegroup,random,0,0,,2,2x1x1,0.047,0.015666666666666672,True,0.000520833333333335,0.011424731182795696,0.01090389784946236,True,,1,1,31,Li6 La8 Mg1 O16,mattersim,True,True,42,13.21162038300099,-220.9651336669922,-7.1279075376449095,/root/Mattergen/results/obelix_random10_321/cifs/zs0_ordered.cif
zv5,/root/Mattergen/OBELIX/cifs/zv5.cif,ok,0,,Li16 Ge4 Se8 S8,Li16 Ge4 Se8.396 S7.604,Li16 Ge4 Se8.396 S7.604,48,0,0.0,spacegroup+split_site_pairs,random,12,0,Li,2,2x1x1,0.028000000000000025,0.0036250000000000032,True,0.011000000000000038,0.013888888888888895,0.0028888888888888575,True,,3,1,72,Li32 Ge8 Se17 S15,mattersim,True,True,43,11.80107653599407,-289.5994873046875,-4.022215101453993,/root/Mattergen/results/obelix_random10_321/cifs/zv5_ordered.cif
zxr,/root/Mattergen/OBELIX/cifs/zxr.cif,ok,0,,Sr8 Li48 La16 Ta16 O96,Sr3.996 Li23.64 La8.0004 Ta8 O48,Sr3.996 Li23.64 La8.0004 Ta8 O48,104,0,0.0,spacegroup,random,0,0,,1,1x1x1,0.018000000000000016,0.005407407407407404,True,0.002893477112664411,0.0,0.0,True,,0,1,92,Sr4 Li24 La8 Ta8 O48,mattersim,True,True,66,23.809456130002218,-675.432861328125,-7.3416615361752715,/root/Mattergen/results/obelix_random10_321/cifs/zxr_ordered.cif
zzr,/root/Mattergen/OBELIX/cifs/zzr.cif,ok,0,,Li20 Ge2 P4 S24,Li19.944 Ge2 P4 S24,Li19.944 Ge2 P4 S24,70,0,0.0,spacegroup,random,0,0,,2,1x2x1,0.025000000000000022,0.005346153846153851,True,0.0006727534839018889,0.0,0.0,True,,4,1,100,Li40 Ge4 P8 S48,mattersim,True,True,86,25.609144214999105,-430.2823486328125,-4.302823486328125,/root/Mattergen/results/obelix_random10_321/cifs/zzr_ordered.cif
